"wikidata_code","birth","death","updated_death_date","approx_birth","approx_death","birth_min","birth_max","death_min","death_max","gender","level1_main_occ","name","un_subregion","birth_estimation","death_estimation","bigperiod_birth_graph_b","bigperiod_death_graph_b","curid","level2_main_occ","freq_main_occ","freq_second_occ","level2_second_occ","level3_main_occ","bigperiod_birth","bigperiod_death","wiki_readers_2015_2018","non_missing_score","total_count_words_b","number_wiki_editions","total_noccur_links_b","sum_visib_ln_5criteria","ranking_visib_5criteria","all_geography_groups","string_citizenship_raw_d","citizenship_1_b","citizenship_2_b","list_areas_of_rattach","area1_of_rattachment","area2_of_rattachment","list_wikipedia_editions","un_region","group_wikipedia_editions","bplo1","dplo1","bpla1","dpla1","pantheon_1","level3_all_occ","mid_point"
"Q302723",NA,NA,NA,"century","century",1,200,101,300,"Male","Discovery/Science","Sextus_Pompeius_Festus","Southern Europe",101,166.95914,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",1394948,"Academia",1,NA,"Missing","lexicographer","Missing","Missing",63821,3,13426,16,22,26.53763,50210,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1_P:_'Italy'","Roman_Empire","Missing","enwiki|dewiki|frwiki|eswiki|ruwiki|itwiki|nlwiki|plwiki|ptwiki|huwiki|cawiki|bgwiki|astwiki|skwiki|lawiki|ukwiki","Europe","grA",3.00361108779907,NA,43.1847229003906,NA,0,"D:_lexicographer_philologist_P:_grammarian_English_grammatico_Italian_lexikograph_German",133.97957
"Q3044491",NA,NA,NA,"century","",-100,-1,NA,NA,"Male","Discovery/Science","Demetrius_of_Magnesia","Southern Europe",-50.142479,18,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",20171116,"Academia",0.60000002,0.40000001,"Culture-core","grammarian","Missing","Missing",2873,3,4727,5,2,19.316133,635276,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","cawiki|enwiki|frwiki|itwiki|fiwiki","Europe","grA",NA,NA,NA,NA,0,"D:_biographer_grammarian_lexicographer_P:_grammarian_biographer_philology_English_biographe_lexicographe_auteur_French_filologo_grammatico_biografo_Italian",-16.0712395
"Q3044500",-205,NA,NA,"","century",-205,-205,-200,-101,"Male","Discovery/Science","Demetrius_of_Scepsis","Southern Europe",-205,-136.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",9137253,"Academia",0.91666669,NA,"Missing","historian","1.Ancient History Before 500AD","Missing",8143,3,7959,9,4,21.899612,327542,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","elwiki|frwiki|enwiki|plwiki|eswiki|bgwiki|itwiki|cawiki|dewiki","Europe","grA",26.8036003112793,NA,39.8527984619141,NA,0,"D:_historian_philosopher_P:_grammarian_English_géographe_jésus_French_grammatico_Italian_geograph_German_filolog_filología_filólog_Spanish",-170.928755
"Q305267",NA,NA,NA,"century","century",1,200,101,300,"Male","Discovery/Science","Abydenus","Southern Europe",101,166.95914,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",4460720,"Academia",0.5,0.2,"Culture-core","historian","Missing","Missing",9438,3,6825,9,5,22.075762,292763.5,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","itwiki|dewiki|enwiki|eswiki|huwiki|cawiki|arwiki|elwiki|hywiki","Europe","grA",NA,NA,NA,NA,0,"D:_historian_P:_historian_author_discover_English_storico_Italian_schreiber_German_historiador_político_escritor_Spanish",133.97957
"Q305622",NA,NA,NA,"century","century",1,200,1,200,"Male","Discovery/Science","Abascantus","Western Europe",101,178.59894,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",12842758,"Academia",0.81818181,NA,"Missing","physician","Missing","Missing",7047,3,7201,6,4,21.298388,366251.5,"","","France","Greece","P:_'France'_'Greece'_can't_verifyB1B2","France","Greece","frwiki|cawiki|enwiki|dewiki|itwiki|eswiki","Europe","grA",4.84138870239258,NA,45.7588882446289,NA,0,"D:_physician_P:_physician_invented_scholar_English_médecin_French_medico_Italian_arzt_kaisers_philologe_German_médic_Spanish",139.79947
"Q305830",279,320,NA,"circa","",279,279,320,320,"Male","Discovery/Science","Abbahu","Southern Europe",279,320,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",2671,"Academia",0.5,0.5,"Religious","education","1.Ancient History Before 500AD","1.Ancient History Before 500AD",17836,3,13025,6,6,23.155722,210258,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1B2_P:_'Israel'_'Greece'","Roman_Empire","Missing","enwiki|itwiki|ptwiki|dewiki|eswiki|hewiki","Europe","grA",NA,NA,NA,NA,0,"D:_rabbi_P:_rabbi_education_rector_English_talmudista_Italian_educación_rabino_academia_Spanish_rabino_educação_academia_Portuguese",299.5
"Q305975",810,887,NA,"circa","",810,810,887,887,"Male","Discovery/Science","Abbas_ibn_Firnas","Southern Europe",810,887,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",1579821,"Academia",0.42857143,0.35714287,"Explorer/Inventor/Developer","polymath","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",1054437,3,17993,31,5,28.923811,102663,"Old_regimes_in_/_of_Spain","'Caliphate_of_Córdoba'","Spain","","D:_'Caliphate_of_Córdoba'_matchB1_P:_'Spain'","Old_(before_year_1479_AD)_Spain","Missing","svwiki|jawiki|dewiki|eswiki|mlwiki|itwiki|mswiki|lawiki|cawiki|jvwiki|ocwiki|bnwiki|hewiki|azwiki|urwiki|enwiki|rowiki|mgwiki|ruwiki|kuwiki|fawiki|arwiki|ckbwiki|idwiki|trwiki|elwiki|hywiki|hiwiki|euwiki|plwiki|frwiki","Europe","grA",-5.16472244262695,-4.76666688919067,36.7372207641602,37.8833351135254,0,"D:_inventor_physician_chemist_engineer_music_poet_P:_polymath_invention_inventor_English_inventeur_médecin_chimiste_French_scienziato_inventore_Italian_ dichter_gelehrte_German_precursor_aeronáutica_humanista_Spanish_uppfinnare_ingenjör_kemist_Swedish",848.5
"Q3060421",NA,-340,NA,"","circa",NA,NA,-340,-340,"Male","Discovery/Science","Euphraeus","Southern Europe",-408,-340,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",8904142,"Academia",0.71428573,NA,"Missing","philosopher","Missing","1.Ancient History Before 500AD",2533,2,3774,3,0,17.173506,1259105,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","frwiki|elwiki|enwiki","Europe","grA",23.0908889770508,NA,38.9496116638184,NA,0,"D:_philosopher_P:_philosopher_politics_studies_English_philosophe_disciple_French",-374
"Q3064546",NA,NA,NA,"century","",901,1000,NA,NA,"Male","Discovery/Science","Oslac_of_York","Western Europe",950.97528,1014,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",21165881,"Academia",1,NA,"Missing","historian","Missing","Missing",10176,3,9943,4,3,21.428637,390535.5,"","","United_Kingdom","","P:_'England'_can't_verifyB1","United_Kingdom","Missing","frwiki|enwiki|eswiki|plwiki","Europe","grA",NA,NA,NA,NA,0,"D:_P:_historian_English_historiograf_historiador_Spanish",982.48764
"Q3065693",NA,1249,NA,"century","",1101,1200,1249,1249,"Male","Discovery/Science","Lucas_de_Tuy","Southern Europe",1179.7039,1249,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",17155369,"Academia",0.5714286,0.2857143,"Religious","intellectual","Missing","2.Post-Classical History 501-1500AD",12646,3,6357,4,11,22.297226,231604,"Spain","'Spain'","Spain","","D:_'Spain'_matchB1_P:_'Spain'","Old_(before_year_1479_AD)_Spain","Missing","glwiki|frwiki|enwiki|eswiki","Europe","grA",-5.56694459915161,NA,42.5988883972168,NA,0,"D:_cleric_chronicler_historian_P:_ cleric_intellectual_historian_English_ecclésiastique_intellectuel_historien_French_intelectual_historiador_Spanish",1214.35195
"Q307250",NA,NA,NA,"century","century",701,900,801,900,"Male","Discovery/Science","'Abd_al-Hamīd_ibn_Turk","",801,874.0722,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",5438833,"Academia",1,NA,"Missing","mathematician","Missing","Missing",29227,3,7038,14,7,23.929699,168012,"","","","","","Missing","Missing","frwiki|arwiki|nlwiki|ckbwiki|ruwiki|cawiki|dewiki|enwiki|tkwiki|azwiki|rowiki|kuwiki|jawiki|trwiki","","grA",NA,NA,NA,NA,0,"D:_mathematician_P:_mathematician_English_mathématicien_French_mathematiker_German",837.5361
"Q30939786",NA,362,NA,"","",NA,NA,362,362,"Male","Discovery/Science","Diógenes_(irmão_de_Hiério)","",300,362,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",5451564,"Academia",0.60000002,0.2,"Family","philosopher","Missing","1.Ancient History Before 500AD",117,2,1186,1,0,12.28044,2963130,"","","","","","Missing","Missing","ptwiki","","grB",NA,NA,NA,NA,0,"D:_philosopher_P:_filósof_irmã_vigári_Portuguese",331
"Q309772",133,190,NA,"circa","circa",133,133,190,190,"Male","Discovery/Science","Athenagoras_of_Athens","Southern Europe",133,190,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",263018,"Academia",0.6111111,0.16666667,"Religious","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",101806,3,20276,35,24,28.250502,28426,"Roman_Empire","'Roman_Greece'","Roman_Empire","","D:_'Roman_Greece'_mismatchB1B2_P:_'Greece'_'England'","Roman_Empire","Missing","zhwiki|plwiki|frwiki|eswiki|ocwiki|itwiki|etwiki|dewiki|jawiki|sqwiki|elwiki|shwiki|svwiki|nlwiki|ptwiki|ruwiki|enwiki|trwiki|mkwiki|cawiki|fiwiki|lawiki|cswiki|bgwiki|hrwiki|eowiki|srwiki|huwiki|lvwiki|azwiki|arwiki|kawiki|skwiki|kowiki|rowiki","Europe","grA",23.7280559539795,23.7280559539795,37.9841651916504,37.9841651916504,1,"D:_philosopher_theologian_writer_P:_ father_church_christian apologist_English_philosophe_French_filosofo_teologo_scrittore_Italian_filosof_filosofía_filósof_Spanish_filosof_apologeter_Swedish",161.5
"Q3099486",NA,1249,NA,"","",NA,NA,1249,1249,"Male","Discovery/Science","Walter_of_Château-Thierry","Western Europe",1183,1249,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",16192710,"Academia",0.66666669,0.33333334,"Religious","theologian","Missing","2.Post-Classical History 501-1500AD",1468,2,3548,2,1,16.972876,1111539,"France","'France'","France","","D:_'France'_matchB1_P:_'France'","France","Missing","frwiki|enwiki","Europe","grA",3.5,NA,49.5,NA,0,"D:_priest_theologian_P:_theologian_philosopher_bishop_English_philosophe_théologien_French",1216
"Q310149",-330,-232,NA,"circa","circa",-330,-330,-232,-232,"Male","Discovery/Science","Cleanthes","Southern Europe",-330,-232,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",171297,"Academia",0.7368421,0.15789473,"Sports/Games","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",144183,3,25295,34,24,28.791492,21695.5,"Assos","'Assos'","Greece","","D:_'Assos'_mismatchB1_P:_'Greece'","Old_(before_year_1830_AD)_Greece","Missing","plwiki|hewiki|kowiki|frwiki|eswiki|huwiki|itwiki|dewiki|elwiki|shwiki|nlwiki|arwiki|svwiki|ptwiki|iswiki|eowiki|enwiki|cawiki|fiwiki|lawiki|slwiki|hrwiki|zhwiki|cswiki|nowiki|fawiki|idwiki|dawiki|viwiki|ruwiki|azwiki|skwiki|bgwiki|glwiki","Europe","grA",26.3366661071777,23.7280559539795,39.4905548095703,37.9841651916504,1,"D:_philosopher_boxer_P:_philosopher_scholar_boxer_English_philosophe_French_filosofo_Italian_philosoph_German_filosof_filosofía_filósof_Spanish_filósof_líder_academia_Portuguese_filosof_föreståndare_fysik_Swedish",-281
"Q310173",175,242,NA,"circa","",175,175,242,242,"Male","Discovery/Science","Ammonius_Saccas","Southern Europe",175,242,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",1724,"Academia",0.80000001,NA,"Missing","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",150433,3,23374,33,19,28.502815,25244,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1B2_P:_'Greece'_'Egypt'","Roman_Empire","Missing","plwiki|frwiki|eswiki|itwiki|dewiki|jawiki|elwiki|shwiki|svwiki|arwiki|nlwiki|ptwiki|iswiki|skwiki|ruwiki|enwiki|trwiki|nowiki|cawiki|fiwiki|ukwiki|lawiki|cswiki|bgwiki|hrwiki|azwiki|etwiki|hywiki|euwiki|huwiki|slwiki|kawiki|kowiki","Europe","grA",29.8924999237061,29.8924999237061,31.1975002288818,31.1975002288818,0,"D:_philosopher_P:_philosopher_teacher_philosophical_English_philosophe_French_filosofo_maestro_Italian_philosoph_lehren_German_filósof_Spanish_discípulos_igreja_crítico_Portuguese_filosof_Swedish",208.5
"Q3105983",NA,1155,NA,"","",NA,NA,1155,1155,"Male","Discovery/Science","Gilduin_de_Saint-Victor","Western Europe",1085,1155,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",4919623,"Academia",0.75,0.25,"Religious","theologian","Missing","2.Post-Classical History 501-1500AD",374,2,1787,1,0,13.829212,2605635,"France","'France'","France","","D:_'France'_matchB1_P:_'France'","France","Missing","frwiki","Europe","grB",NA,NA,NA,NA,0,"D:_theologian_P:_abbé_intellectuel_French",1120
"Q310916",250,330,NA,"","",250,250,330,330,"Male","Discovery/Science","Iamblichus","Southern Europe",250,330,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",732860,"Academia",0.81818181,NA,"Missing","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",275902,3,28635,36,28,29.76845,13309,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1B2_P:_'Syria'_'Greece'","Roman_Empire","Missing","zhwiki|kywiki|plwiki|euwiki|kowiki|frwiki|eswiki|huwiki|itwiki|dewiki|jawiki|elwiki|shwiki|nlwiki|ptwiki|iswiki|skwiki|ruwiki|hywiki|enwiki|nowiki|cawiki|fiwiki|ukwiki|cswiki|hrwiki|glwiki|etwiki|fawiki|lawiki|iawiki|svwiki|bgwiki|ltwiki|arwiki|azwiki","Europe","grA",36.9980545043945,NA,35.9986114501953,NA,1,"D:_philosopher_P:_philosopher_philosophy_biographer_English_philosophe_French_filosofo_Italian_philosoph_German_filósof_discípul_Spanish_filosof_Swedish",290
"Q3109731",1125,1194,NA,"circa","circa",1125,1125,1194,1194,"Male","Discovery/Science","Godfrey_of_Saint_Victor","Western Europe",1125,1194,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",15479904,"Academia",0.75,NA,"Missing","philosopher","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",4315,3,5725,2,8,20.319389,464864.5,"France","'France'","France","","D:_'France'_matchB1_P:_'France'","France","Missing","frwiki|enwiki","Europe","grA",NA,NA,NA,NA,0,"D:_philosopher_P:_monk_theologian_philosophy_English_philosophe_théologien_poète_French",1159.5
"Q311456",375,420,NA,"","circa",375,375,420,420,"Male","Discovery/Science","Orosius","Southern Europe",375,420,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",79575,"Academia",0.5,0.22222222,"Religious","historian","1.Ancient History Before 500AD","1.Ancient History Before 500AD",206159,3,42382,38,23,29.73254,15726,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1B2_P:_'Portugal'_'Spain'","Roman_Empire","Missing","enwiki|dewiki|frwiki|eswiki|ruwiki|itwiki|nlwiki|plwiki|ptwiki|zhwiki|svwiki|fawiki|hewiki|huwiki|fiwiki|nowiki|cawiki|cswiki|rowiki|dawiki|bgwiki|angwiki|astwiki|eowiki|etwiki|euwiki|fywiki|glwiki|hrwiki|hywiki|kawiki|lawiki|shwiki|skwiki|sqwiki|jawiki|brwiki|ukwiki","Europe","grA",-8.41666698455811,NA,41.533332824707,NA,0,"D:_historian_writer_P:_priest_historian_theologian_English_prêtre_French_presbitero_storico_polo_Italian_historiker_theologe_German_ministr_administración_sacerdote_Spanish_historiker_teolog_Swedish",397.5
"Q311485",-580,-520,NA,"","",-580,-580,-520,-520,"Male","Discovery/Science","Pherecydes_of_Syros","Southern Europe",-580,-520,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",841452,"Academia",0.75,0.1875,"Culture-core","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",166388,3,23381,30,12,28.080761,39074,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","plwiki|hewiki|frwiki|eswiki|itwiki|glwiki|dewiki|jawiki|elwiki|shwiki|svwiki|ptwiki|skwiki|ruwiki|enwiki|trwiki|cawiki|fiwiki|ukwiki|slwiki|cswiki|fawiki|hrwiki|kkwiki|lawiki|bewiki|eowiki|etwiki|azwiki|nlwiki","Europe","grA",24.8999996185303,NA,37.4500007629395,NA,1,"D:_philosopher_writer_P:_author_philosophy_hellenist_English_philosophe_enseignement_French_filosofo_Italian_filosof_filosofía_filósof_Spanish_filósof_filho_Portuguese_filosofi_Swedish",-550
"Q311495",936,1013,NA,"circa","circa",936,936,1013,1013,"Male","Discovery/Science","Al-Zahrawi","Southern Europe",936,1013,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",353215,"Academia",1,NA,"Missing","surgeon","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",611577,3,31208,38,17,30.226198,15008.5,"Old_regimes_in_/_of_Spain","'Caliphate_of_Córdoba'","Spain","","D:_'Caliphate_of_Córdoba'_matchB1_P:_'Spain'","Old_(before_year_1479_AD)_Spain","Missing","enwiki|dewiki|frwiki|eswiki|ruwiki|itwiki|jawiki|nlwiki|plwiki|ptwiki|zhwiki|fawiki|hewiki|trwiki|fiwiki|arwiki|nowiki|cawiki|rowiki|idwiki|bnwiki|ckbwiki|cywiki|eowiki|euwiki|glwiki|jvwiki|kkwiki|kuwiki|mlwiki|mswiki|nnwiki|ocwiki|sdwiki|shwiki|sqwiki|suwiki|urwiki","Europe","grA",-4.86778545379639,-4.76666688919067,37.8860816955566,37.8833351135254,1,"D:_surgeon_anatomist_pharmacist_P:_physician_surgeon_chemist_English_chirurgien_French_chirurgo_Italian_arzt_wissenschaftler_medizinisch_German_médic_científic_Spanish_médic_cirurgiã_Portuguese",974.5
"Q312114",-217,-144,NA,"circa","circa",-217,-217,-144,-144,"Male","Discovery/Science","Aristarchus_of_Samothrace","Southern Europe",-217,-144,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",770474,"Academia",0.44999999,0.2,"Worker/Business (small)","grammarian","1.Ancient History Before 500AD","1.Ancient History Before 500AD",86856,3,16219,31,16,27.365002,42332,"","","Greece","Egypt","P:_'Greece'_'Egypt'_can't_verifyB1B2","Old_(before_year_1830_AD)_Greece","Old_(before_year_1922_AD)_Egypt","ptwiki|iswiki|euwiki|plwiki|ruwiki|bewiki|frwiki|eswiki|enwiki|rowiki|cawiki|ukwiki|itwiki|dewiki|jawiki|shwiki|hrwiki|dawiki|svwiki|nlwiki|zhwiki|glwiki|lawiki|cswiki|eowiki|bgwiki|fawiki|elwiki|huwiki|kowiki|brwiki","Europe","grA",25.5833339691162,33,40.4500007629395,35,0,"D:_writer_librarian_philosopher_critic_P:_grammarian_scholar_poet_English_employé_enseignement_French_filologo_scrittore_bibliotecario_Italian_philologe_German_filólog_Spanish_filólog_Portuguese_kritiker_Swedish",-180.5
"Q3122302",NA,1147,NA,"","",NA,NA,1147,1147,"Male","Discovery/Science","Guy_de_Vicogne","Western Europe",1080,1147,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",5593697,"Academia",1,NA,"Missing","philosopher","Missing","2.Post-Classical History 501-1500AD",445,2,1788,2,0,14.407365,2072921.5,"","","France","","P:_'France'_can't_verifyB1","Old_(before_year_509_AD)_France","Missing","cawiki|frwiki","Europe","grB",NA,NA,NA,NA,0,"D:_philosopher_P:",1113.5
"Q312372",1075,1160,NA,"","circa",1075,1075,1160,1160,"Male","Discovery/Science","Adelard_of_Bath","Western Europe",1075,1160,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",85563,"Academia",0.68965518,NA,"Missing","philosopher","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",80777,3,22517,28,28,28.056158,30229.5,"United_Kingdom_of_Great_Britain_and_Northern_Ireland","'Kingdom_of_England'","United_Kingdom","","D:_'Kingdom_of_England'_mismatchB2_P:_'England'_'Greece'","United_Kingdom","Missing","ptwiki|skwiki|plwiki|frwiki|ruwiki|hewiki|enwiki|eswiki|rowiki|yowiki|cawiki|itwiki|glwiki|lawiki|etwiki|dewiki|slwiki|jawiki|cswiki|dawiki|svwiki|nlwiki|shwiki|bewiki|ukwiki|arwiki|eowiki|kawiki","Europe","grA",-2.35861110687256,-2.35861110687256,51.3813896179199,51.3813896179199,0,"D:_philosopher_mathematician_astronomer_translator_writer_astrologer_P:_philosopher_scientific_astronomy_English_savant_enseignant_traducteur_French_filosofo_matematico_Italian_gelehrte_wissenschaft_wissenschaft_German_científic_traductor_Spanish_filósof_científic_astronom_Portuguese_munk_Swedish",1117.5
"Q312420",-25,50,NA,"circa","circa",-25,-25,50,50,"Male","Discovery/Science","Aulus_Cornelius_Celsus","Southern Europe",-25,50,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",1638933,"Academia",0.63157892,0.31578946,"Culture-core","physician","1.Ancient History Before 500AD","1.Ancient History Before 500AD",333792,3,18175,34,24,29.300367,17919,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_can't_verifyB1","Roman_Empire","Missing","ptwiki|skwiki|plwiki|ruwiki|frwiki|hywiki|enwiki|eswiki|rowiki|cawiki|huwiki|fiwiki|ukwiki|itwiki|lawiki|dewiki|jawiki|cswiki|bgwiki|fawiki|shwiki|svwiki|nlwiki|zhwiki|euwiki|bewiki|eowiki|ocwiki|arwiki|trwiki|kkwiki|hewiki|furwiki|glwiki","Europe","grA",NA,NA,NA,NA,0,"D:_physician_writer_P:_medical_militar_English_polygraphe_French_enciclopedista_medico_autore_Italian_arzt_German_enciclopedista_médic_medicina_Spanish_enciclopedista_médic_medic_Portuguese_ författare_författare_Swedish",12.5
